meta,sender,sender_type,sender_id,age,gender-birth,education,croatian-knowledge,occupation,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,response,response_action,answer_true,stimulus,context,island_type,transfer_s,transfer_c,id,right_answer,question
,stimulus,canvas.Screen,2_38_1_0,,,,,,,response,4733.1000000119675,648746.3000000119,648761.054,648777.7,653510.8000000119,653511.6000000238,2024-05-21T20:46:52.617Z,653527.6,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,1,click @1,,Tko je ovo bio jasan slučaj da je zapravo pohlepna osoba??,Ovo je bio jasan slučaj da je on zapravo pohlepna osoba..,cnp,41,40,8,,
,Timer frame,html.Frame,2_38_1,,,,,,,,4734.1000000119675,648746.1000000238,648761.054,648777.7,653511.8000000119,653511.8999999762,2024-05-21T20:46:52.617Z,653527.6,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,Tko je ovo bio jasan slučaj da je zapravo pohlepna osoba??,Ovo je bio jasan slučaj da je on zapravo pohlepna osoba..,cnp,41,40,8,,
,Spremanje,canvas.Screen,2_38_2,,,,,,,skipped,,653511.8999999762,,,653511.8000000119,653512,2024-05-21T20:46:52.618Z,653527.6,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,Tko je ovo bio jasan slučaj da je zapravo pohlepna osoba??,Ovo je bio jasan slučaj da je on zapravo pohlepna osoba..,cnp,41,40,8,,
,Question form,html.Form,2_38_3,,,,,,,skipped,,653512.1999999881,,,653511.8000000119,653512.3000000119,2024-05-21T20:46:52.618Z,653527.6,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,Tko je ovo bio jasan slučaj da je zapravo pohlepna osoba??,Ovo je bio jasan slučaj da je on zapravo pohlepna osoba..,cnp,41,40,8,,
,Answer indication,canvas.Screen,2_38_4,,,,,,,skipped,,653513.1000000238,,,653511.8000000119,653513.1999999881,2024-05-21T20:46:52.619Z,653527.6,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,Tko je ovo bio jasan slučaj da je zapravo pohlepna osoba??,Ovo je bio jasan slučaj da je on zapravo pohlepna osoba..,cnp,41,40,8,,
,inter-stimulus,canvas.Screen,2_38_5,,,,,,,response,746.5000000238651,653513.3000000119,653511.06,653527.6,654274.1000000238,654275.3999999762,2024-05-21T20:46:53.381Z,654277.6,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,mousedown,,Tko je ovo bio jasan slučaj da je zapravo pohlepna osoba??,Ovo je bio jasan slučaj da je on zapravo pohlepna osoba..,cnp,41,40,8,,
,Sequence,flow.Sequence,2_38,,,,,,,completion,8429.800000023795,645831.1000000238,645827.726,645844.3,654274.1000000238,654275.6999999881,2024-05-21T20:46:53.381Z,654277.6,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,Tko je ovo bio jasan slučaj da je zapravo pohlepna osoba??,Ovo je bio jasan slučaj da je on zapravo pohlepna osoba..,cnp,41,40,8,,
,context,canvas.Screen,2_39_0_0,,,,,,,response,4717.400000000023,654276.1000000238,654261.088,654277.6,658995,658996,2024-05-21T20:46:58.101Z,659027.7,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,click,,"Što žele da Ivan pripremi, a Nikola da posprema kuću??","Žele da Ivan pripremi juhu, a Nikola da posprema kuću..",csi,26,27,3,,
,Timer frame,html.Frame,2_39_0,,,,,,,,4718.599999988102,654275.8000000119,654261.088,654277.6,658996.1999999881,658996.1999999881,2024-05-21T20:46:58.102Z,659027.7,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,"Što žele da Ivan pripremi, a Nikola da posprema kuću??","Žele da Ivan pripremi juhu, a Nikola da posprema kuću..",csi,26,27,3,,
,stimulus,canvas.Screen,2_39_1_0,,,,,,,response,8175.1000000119675,658996.6000000238,659011.066,659027.7,667202.8000000119,667203.8000000119,2024-05-21T20:47:06.309Z,667227.6,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,5,click @5,,"Što žele da Ivan pripremi, a Nikola da posprema kuću??","Žele da Ivan pripremi juhu, a Nikola da posprema kuću..",csi,26,27,3,,
,Timer frame,html.Frame,2_39_1,,,,,,,,8176.199999976205,658996.3999999762,659011.066,659027.7,667203.8999999762,667204,2024-05-21T20:47:06.309Z,667227.6,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,"Što žele da Ivan pripremi, a Nikola da posprema kuću??","Žele da Ivan pripremi juhu, a Nikola da posprema kuću..",csi,26,27,3,,
,Spremanje,canvas.Screen,2_39_2,,,,,,,skipped,,667204.1000000238,,,667203.8999999762,667204.1999999881,2024-05-21T20:47:06.310Z,667227.6,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,"Što žele da Ivan pripremi, a Nikola da posprema kuću??","Žele da Ivan pripremi juhu, a Nikola da posprema kuću..",csi,26,27,3,,
,Question form,html.Form,2_39_3,,,,,,,skipped,,667204.1999999881,,,667203.8999999762,667204.3000000119,2024-05-21T20:47:06.310Z,667227.6,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,"Što žele da Ivan pripremi, a Nikola da posprema kuću??","Žele da Ivan pripremi juhu, a Nikola da posprema kuću..",csi,26,27,3,,
,Answer indication,canvas.Screen,2_39_4,,,,,,,skipped,,667205.1999999881,,,667203.8999999762,667205.3000000119,2024-05-21T20:47:06.311Z,667227.6,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,"Što žele da Ivan pripremi, a Nikola da posprema kuću??","Žele da Ivan pripremi juhu, a Nikola da posprema kuću..",csi,26,27,3,,
,inter-stimulus,canvas.Screen,2_39_5,,,,,,,response,1182.2000000119442,667205.3999999762,667211.224,667227.6,668409.8000000119,668411,2024-05-21T20:47:07.517Z,668427.8,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,mousedown,,"Što žele da Ivan pripremi, a Nikola da posprema kuću??","Žele da Ivan pripremi juhu, a Nikola da posprema kuću..",csi,26,27,3,,
,Sequence,flow.Sequence,2_39,,,,,,,completion,14132.200000011944,654275.8000000119,654261.088,654277.6,668409.8000000119,668411.3000000119,2024-05-21T20:47:07.517Z,668427.8,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,"Što žele da Ivan pripremi, a Nikola da posprema kuću??","Žele da Ivan pripremi juhu, a Nikola da posprema kuću..",csi,26,27,3,,
,context,canvas.Screen,2_40_0_0,,,,,,,response,2750.8999999880325,668411.6999999881,668411.154,668427.8,671178.6999999881,671179.8000000119,2024-05-21T20:47:10.285Z,671194.4,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,click,,"Koliko čega Luka je zaboravio, on mi je posudio?","Luka je zaboravio, koliko mi je novca posudio.",ai,,,28,,
,Timer frame,html.Frame,2_40_0,,,,,,,,2752.0999999761116,668411.5,668411.154,668427.8,671179.8999999762,671180,2024-05-21T20:47:10.285Z,671194.4,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,"Koliko čega Luka je zaboravio, on mi je posudio?","Luka je zaboravio, koliko mi je novca posudio.",ai,,,28,,
,stimulus,canvas.Screen,2_40_1_0,,,,,,,response,6220.400000011898,671180.3000000119,671177.882,671194.4,677414.8000000119,677415.8000000119,2024-05-21T20:47:16.521Z,677444.3,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,1,click @1,,"Koliko čega Luka je zaboravio, on mi je posudio?","Luka je zaboravio, koliko mi je novca posudio.",ai,,,28,,
,Timer frame,html.Frame,2_40_1,,,,,,,,6221.599999999977,671180.1000000238,671177.882,671194.4,677416,677416.1000000238,2024-05-21T20:47:16.522Z,677444.3,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,"Koliko čega Luka je zaboravio, on mi je posudio?","Luka je zaboravio, koliko mi je novca posudio.",ai,,,28,,
,Spremanje,canvas.Screen,2_40_2,,,,,,,skipped,,677416.1999999881,,,677416,677416.3000000119,2024-05-21T20:47:16.522Z,677444.3,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,"Koliko čega Luka je zaboravio, on mi je posudio?","Luka je zaboravio, koliko mi je novca posudio.",ai,,,28,,
,Question form,html.Form,2_40_3,,,,,,,skipped,,677416.5,,,677416,677416.5,2024-05-21T20:47:16.522Z,677444.3,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,"Koliko čega Luka je zaboravio, on mi je posudio?","Luka je zaboravio, koliko mi je novca posudio.",ai,,,28,,
,Answer indication,canvas.Screen,2_40_4,,,,,,,skipped,,677417.8000000119,,,677416,677418,2024-05-21T20:47:16.523Z,677444.3,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,"Koliko čega Luka je zaboravio, on mi je posudio?","Luka je zaboravio, koliko mi je novca posudio.",ai,,,28,,
,inter-stimulus,canvas.Screen,2_40_5,,,,,,,response,761.3999999880325,677418.1000000238,677427.8,677444.3,678205.6999999881,678206.8000000119,2024-05-21T20:47:17.312Z,678211.1,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,mousedown,,"Koliko čega Luka je zaboravio, on mi je posudio?","Luka je zaboravio, koliko mi je novca posudio.",ai,,,28,,
,Sequence,flow.Sequence,2_40,,,,,,,completion,9777.899999988033,668411.3999999762,668411.154,668427.8,678205.6999999881,678207.1000000238,2024-05-21T20:47:17.313Z,678211.1,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,"Koliko čega Luka je zaboravio, on mi je posudio?","Luka je zaboravio, koliko mi je novca posudio.",ai,,,28,,
,context,canvas.Screen,2_41_0_0,,,,,,,response,4703.700000011944,678207.6000000238,678194.496,678211.1,682914.8000000119,682915.5,2024-05-21T20:47:22.021Z,682944.4,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,click,,Tko strah me i zamisliti s kakvim će se ogorčenjem vratiti kući??,Strah me i zamisliti s kakvim će se ogorčenjem moj brat vratiti kući..,ai,24,20,29,,
,Timer frame,html.Frame,2_41_0,,,,,,,,4704.599999988102,678207.3000000119,678194.496,678211.1,682915.6999999881,682915.8000000119,2024-05-21T20:47:22.021Z,682944.4,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,Tko strah me i zamisliti s kakvim će se ogorčenjem vratiti kući??,Strah me i zamisliti s kakvim će se ogorčenjem moj brat vratiti kući..,ai,24,20,29,,
,stimulus,canvas.Screen,2_41_1_0,,,,,,,response,3962.4000000118976,682916.1000000238,682927.9,682944.4,686906.8000000119,686907.6999999881,2024-05-21T20:47:26.013Z,686911.2,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,2,click @2,,Tko strah me i zamisliti s kakvim će se ogorčenjem vratiti kući??,Strah me i zamisliti s kakvim će se ogorčenjem moj brat vratiti kući..,ai,24,20,29,,
,Timer frame,html.Frame,2_41_1,,,,,,,,3963.499999976135,682915.8999999762,682927.9,682944.4,686907.8999999762,686908,2024-05-21T20:47:26.013Z,686911.2,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,Tko strah me i zamisliti s kakvim će se ogorčenjem vratiti kući??,Strah me i zamisliti s kakvim će se ogorčenjem moj brat vratiti kući..,ai,24,20,29,,
,Spremanje,canvas.Screen,2_41_2,,,,,,,skipped,,686908,,,686907.8999999762,686908.1000000238,2024-05-21T20:47:26.014Z,686911.2,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,Tko strah me i zamisliti s kakvim će se ogorčenjem vratiti kući??,Strah me i zamisliti s kakvim će se ogorčenjem moj brat vratiti kući..,ai,24,20,29,,
,Question form,html.Form,2_41_3,,,,,,,skipped,,686908.3000000119,,,686907.8999999762,686908.3000000119,2024-05-21T20:47:26.014Z,686911.2,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,Tko strah me i zamisliti s kakvim će se ogorčenjem vratiti kući??,Strah me i zamisliti s kakvim će se ogorčenjem moj brat vratiti kući..,ai,24,20,29,,
,Answer indication,canvas.Screen,2_41_4,,,,,,,skipped,,686909.3999999762,,,686907.8999999762,686909.5,2024-05-21T20:47:26.015Z,686911.2,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,Tko strah me i zamisliti s kakvim će se ogorčenjem vratiti kući??,Strah me i zamisliti s kakvim će se ogorčenjem moj brat vratiti kući..,ai,24,20,29,,
,inter-stimulus,canvas.Screen,2_41_5,,,,,,,response,728.4000000238884,686909.6999999881,686894.66,686911.2,687639.6000000238,687640.6999999881,2024-05-21T20:47:26.746Z,687644.6,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,mousedown,,Tko strah me i zamisliti s kakvim će se ogorčenjem vratiti kući??,Strah me i zamisliti s kakvim će se ogorčenjem moj brat vratiti kući..,ai,24,20,29,,
,Sequence,flow.Sequence,2_41,,,,,,,completion,9428.500000023865,678207.3000000119,678194.496,678211.1,687639.6000000238,687640.8999999762,2024-05-21T20:47:26.746Z,687644.6,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,Tko strah me i zamisliti s kakvim će se ogorčenjem vratiti kući??,Strah me i zamisliti s kakvim će se ogorčenjem moj brat vratiti kući..,ai,24,20,29,,
,context,canvas.Screen,2_42_0_0,,,,,,,response,3640.4000000000233,687641.3000000119,687644.558,687644.6,691285,691286,2024-05-21T20:47:30.391Z,691294.4,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,click,,Za koliko novca nevjerojatno je da je Goran prodao svoj stan??,Ono da je Goran prodao svoj stan za toliki novac nevjerojatno je..,si,31,32,18,,
,Timer frame,html.Frame,2_42_0,,,,,,,,3641.500000023865,687641,687644.558,687644.6,691286.1000000238,691286.1999999881,2024-05-21T20:47:30.392Z,691294.4,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,Za koliko novca nevjerojatno je da je Goran prodao svoj stan??,Ono da je Goran prodao svoj stan za toliki novac nevjerojatno je..,si,31,32,18,,
,stimulus,canvas.Screen,2_42_1_0,,,,,,,response,9442.400000011898,691286.6000000238,691278.266,691294.4,700736.8000000119,700737.6999999881,2024-05-21T20:47:39.843Z,700761.2,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,3,click @3,,Za koliko novca nevjerojatno je da je Goran prodao svoj stan??,Ono da je Goran prodao svoj stan za toliki novac nevjerojatno je..,si,31,32,18,,
,Timer frame,html.Frame,2_42_1,,,,,,,,9443.499999976135,691286.3000000119,691278.266,691294.4,700737.8999999762,700738,2024-05-21T20:47:39.843Z,700761.2,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,Za koliko novca nevjerojatno je da je Goran prodao svoj stan??,Ono da je Goran prodao svoj stan za toliki novac nevjerojatno je..,si,31,32,18,,
,Spremanje,canvas.Screen,2_42_2,,,,,,,skipped,,700738.1000000238,,,700737.8999999762,700738.1000000238,2024-05-21T20:47:39.844Z,700761.2,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,Za koliko novca nevjerojatno je da je Goran prodao svoj stan??,Ono da je Goran prodao svoj stan za toliki novac nevjerojatno je..,si,31,32,18,,
,Question form,html.Form,2_42_3,,,,,,,skipped,,700738.3000000119,,,700737.8999999762,700738.3999999762,2024-05-21T20:47:39.844Z,700761.2,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,Za koliko novca nevjerojatno je da je Goran prodao svoj stan??,Ono da je Goran prodao svoj stan za toliki novac nevjerojatno je..,si,31,32,18,,
,Answer indication,canvas.Screen,2_42_4,,,,,,,skipped,,700739.1999999881,,,700737.8999999762,700739.3999999762,2024-05-21T20:47:39.845Z,700761.2,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,Za koliko novca nevjerojatno je da je Goran prodao svoj stan??,Ono da je Goran prodao svoj stan za toliki novac nevjerojatno je..,si,31,32,18,,
,inter-stimulus,canvas.Screen,2_42_5,,,,,,,response,644.3000000000466,700739.3999999762,700744.6,700761.2,701405.5,701406.6000000238,2024-05-21T20:47:40.512Z,701427.9,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,mousedown,,Za koliko novca nevjerojatno je da je Goran prodao svoj stan??,Ono da je Goran prodao svoj stan za toliki novac nevjerojatno je..,si,31,32,18,,
,Sequence,flow.Sequence,2_42,,,,,,,completion,13760.900000000023,687641,687644.558,687644.6,701405.5,701406.8999999762,2024-05-21T20:47:40.512Z,701427.9,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,Za koliko novca nevjerojatno je da je Goran prodao svoj stan??,Ono da je Goran prodao svoj stan za toliki novac nevjerojatno je..,si,31,32,18,,
,context,canvas.Screen,2_43_0_0,,,,,,,response,4879.200000023819,701407.3000000119,701411.296,701427.9,706307.1000000238,706308,2024-05-21T20:47:45.414Z,706311.3,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,click,,Čije sam cvijeće izašao iz kuće i zaboravio zaliti?,Izašao sam iz kuće i zaboravio zaliti majkino cvijeće.,csi,0,0,4,ZALITI MAJKINO CVIJEĆE; ZALITI MAMINO CVIJECE; ZALITI CVIJECE MAJKE; ZALITI MAJČINO CVIJEĆE; ZALITI CVIJEĆE MAJKE; ZALITI MAJKINO CVIJECE; MAJKINO CVIJEĆE ZALITI; MAJKINO CVIJECE ZALITI; ZALITI CVIJECE; ZALITI CVIJEĆE; ZALITI CVJEĆE; ZALITI CVJECE,Što sam zaboravio napraviti?
,Timer frame,html.Frame,2_43_0,,,,,,,,4880.299999988056,701407.1000000238,701411.296,701427.9,706308.1999999881,706308.3000000119,2024-05-21T20:47:45.414Z,706311.3,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,Čije sam cvijeće izašao iz kuće i zaboravio zaliti?,Izašao sam iz kuće i zaboravio zaliti majkino cvijeće.,csi,0,0,4,ZALITI MAJKINO CVIJEĆE; ZALITI MAMINO CVIJECE; ZALITI CVIJECE MAJKE; ZALITI MAJČINO CVIJEĆE; ZALITI CVIJEĆE MAJKE; ZALITI MAJKINO CVIJECE; MAJKINO CVIJEĆE ZALITI; MAJKINO CVIJECE ZALITI; ZALITI CVIJECE; ZALITI CVIJEĆE; ZALITI CVJEĆE; ZALITI CVJECE,Što sam zaboravio napraviti?
,stimulus,canvas.Screen,2_43_1_0,,,,,,,response,6377.500000011874,706308.6999999881,706294.626,706311.3,712688.8000000119,712689.6000000238,2024-05-21T20:47:51.795Z,712694.5,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,2,click @2,,Čije sam cvijeće izašao iz kuće i zaboravio zaliti?,Izašao sam iz kuće i zaboravio zaliti majkino cvijeće.,csi,0,0,4,ZALITI MAJKINO CVIJEĆE; ZALITI MAMINO CVIJECE; ZALITI CVIJECE MAJKE; ZALITI MAJČINO CVIJEĆE; ZALITI CVIJEĆE MAJKE; ZALITI MAJKINO CVIJECE; MAJKINO CVIJEĆE ZALITI; MAJKINO CVIJECE ZALITI; ZALITI CVIJECE; ZALITI CVIJEĆE; ZALITI CVJEĆE; ZALITI CVJECE,Što sam zaboravio napraviti?
,Timer frame,html.Frame,2_43_1,,,,,,,,6378.500000011874,706308.3999999762,706294.626,706311.3,712689.8000000119,712689.8999999762,2024-05-21T20:47:51.795Z,712694.5,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,,Čije sam cvijeće izašao iz kuće i zaboravio zaliti?,Izašao sam iz kuće i zaboravio zaliti majkino cvijeće.,csi,0,0,4,ZALITI MAJKINO CVIJEĆE; ZALITI MAMINO CVIJECE; ZALITI CVIJECE MAJKE; ZALITI MAJČINO CVIJEĆE; ZALITI CVIJEĆE MAJKE; ZALITI MAJKINO CVIJECE; MAJKINO CVIJEĆE ZALITI; MAJKINO CVIJECE ZALITI; ZALITI CVIJECE; ZALITI CVIJEĆE; ZALITI CVJEĆE; ZALITI CVJECE,Što sam zaboravio napraviti?
,Spremanje,canvas.Screen,2_43_2,,,,,,,response,639,712690,712677.994,712694.5,713333.5,713334.6999999881,2024-05-21T20:47:52.440Z,713344.7,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,mousedown,,Čije sam cvijeće izašao iz kuće i zaboravio zaliti?,Izašao sam iz kuće i zaboravio zaliti majkino cvijeće.,csi,0,0,4,ZALITI MAJKINO CVIJEĆE; ZALITI MAMINO CVIJECE; ZALITI CVIJECE MAJKE; ZALITI MAJČINO CVIJEĆE; ZALITI CVIJEĆE MAJKE; ZALITI MAJKINO CVIJECE; MAJKINO CVIJEĆE ZALITI; MAJKINO CVIJECE ZALITI; ZALITI CVIJECE; ZALITI CVIJEĆE; ZALITI CVJEĆE; ZALITI CVJECE,Što sam zaboravio napraviti?
,Question form,html.Form,2_43_3,,,,,,,form submission,9174.199999976205,713334.8999999762,713328.226,713344.7,722518.8999999762,722519.1999999881,2024-05-21T20:48:01.625Z,722527.8,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,,zaliti cvijeće,Čije sam cvijeće izašao iz kuće i zaboravio zaliti?,Izašao sam iz kuće i zaboravio zaliti majkino cvijeće.,csi,0,0,4,ZALITI MAJKINO CVIJEĆE; ZALITI MAMINO CVIJECE; ZALITI CVIJECE MAJKE; ZALITI MAJČINO CVIJEĆE; ZALITI CVIJEĆE MAJKE; ZALITI MAJKINO CVIJECE; MAJKINO CVIJEĆE ZALITI; MAJKINO CVIJECE ZALITI; ZALITI CVIJECE; ZALITI CVIJEĆE; ZALITI CVJEĆE; ZALITI CVJECE,Što sam zaboravio napraviti?
,Answer indication,canvas.Screen,2_43_4,,,,,,,response,973.6999999999534,722520.3000000119,722511.414,722527.8,723501.5,723502.8999999762,2024-05-21T20:48:02.608Z,723528,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,mousedown,,Čije sam cvijeće izašao iz kuće i zaboravio zaliti?,Izašao sam iz kuće i zaboravio zaliti majkino cvijeće.,csi,0,0,4,ZALITI MAJKINO CVIJEĆE; ZALITI MAMINO CVIJECE; ZALITI CVIJECE MAJKE; ZALITI MAJČINO CVIJEĆE; ZALITI CVIJEĆE MAJKE; ZALITI MAJKINO CVIJECE; MAJKINO CVIJEĆE ZALITI; MAJKINO CVIJECE ZALITI; ZALITI CVIJECE; ZALITI CVIJEĆE; ZALITI CVJEĆE; ZALITI CVJECE,Što sam zaboravio napraviti?
,inter-stimulus,canvas.Screen,2_43_5,,,,,,,response,1171.699999988079,723503.1999999881,723511.43,723528,724699.6999999881,724700.8999999762,2024-05-21T20:48:03.806Z,724711.2,Dh-x6F29Zl,full,anketa,6645cf40bc81b65c5faccf1d,participant,hcpibl38lwguulk9,,,mousedown,,Čije sam cvijeće izašao iz kuće i zaboravio zaliti?,Izašao sam iz kuće i zaboravio zaliti majkino cvijeće.,csi,0,0,4,ZALITI MAJKINO CVIJEĆE; ZALITI MAMINO CVIJECE; ZALITI CVIJECE MAJKE; ZALITI MAJČINO CVIJEĆE; ZALITI CVIJEĆE MAJKE; ZALITI MAJKINO CVIJECE; MAJKINO CVIJEĆE ZALITI; MAJKINO CVIJECE ZALITI; ZALITI CVIJECE; ZALITI CVIJEĆE; ZALITI CVJEĆE; ZALITI CVJECE,Što sam zaboravio napraviti?
